titleId,imdbUrl,originalTitle,titleType,releaseYear,runtimeMinutes,isAdult,imdbRating,numberOfVotes,allCountries,mainCountry,allLanguages,firstLanguage,englishTitle,topFiveActors,directors,writers,plotShort,plotMedium,plotLong,genres,keywords,production,tmdb_id,budget,revenue,tmdb_popularity,tmdb_vote_average,tmdb_vote_count,original_language,tagline,status,spoken_languages,production_countries,aggregateRating,totalVotes,rating_1,rating_2,rating_3,rating_4,rating_5,rating_6,rating_7,rating_8,rating_9,rating_10,ml_rating_count,ml_rating_mean,ml_rating_std,ml_rating_median,ml_rating_0_5,ml_rating_1_0,ml_rating_1_5,ml_rating_2_0,ml_rating_2_5,ml_rating_3_0,ml_rating_3_5,ml_rating_4_0,ml_rating_4_5,ml_rating_5_0,ml_tags,arthouse_score,arthouse_reasoning,is_arthouse_rule,arthouse_source
tt10921806,https://www.imdb.com/title/tt10921806/,Une jeunesse allemande,movie,2015.0,93.0,False,7.0,552.0,"FR, CH, DE",FR,"de, fr, en",de,,"Horst Mahler, Philip Werner Sauber, Holger Meins, Helke Sander, Harun Farocki",Jean-Gabriel Périot,"Jean-Gabriel Périot, Pierre Hodgson, Anne Steiner, Nicole Brenez, Anne Paschetta","Film based on the rise of The Red Army Faction, German revolutionary terrorist group founded by Andreas Baader and Ulrike Meinhof.",,,"Documentary, History","baader meinhof, german politics, terrorism, reference to heinrich heine, reference to bertolt brecht, red army faction, 1970s, reference to ulrike meinhof, reference to gudrun ensslin, reference to che guevara, red flag, berlin germany, swastika, left wing, leftist, young man, west germany, year 1977, year 1976, reference to holger meins, hanover germany, hamburg germany, year 1972, year 1971, talking to the camera, year 1970, voice over narration, year 1969, reference to axel springer, year 1968, reference to horst mahler, freeze frame, narration, 1960s, year 1967, year 1966, year 1965, found footage, feces","Big World Pictures, Adok Films, UFO Distribution, W-film, Big World Pictures, Big World Pictures, Lighthouse Home Entertainment, W-film, W-film, Local Films, Alina Film, Blinker Filmproduktion, Rundfunk Berlin-Brandenburg (RBB), Radio Télévision Suisse (RTS), ARTE, Centre National des Arts Plastiques, Cinéforom, DEFA-Stiftung, Dévelopimage 2, EMARE/Werkleitz, Eurimages, Indéfilms 3, Loterie Suisse Romande, MEDIA Programme of the European Union, Ministère de la Culture et de la Communication, Office Fédéral de la Culture, Centre national du cinéma et de l'image animée (CNC), Freestudios",,,,,,,,,,,,7.0,586.0,8.0,5.0,7.0,16.0,34.0,96.0,198.0,156.0,38.0,28.0,,,,,,,,,,,,,,,,8.0,"Experimental documentary with archival collage, theoretical frame",False,llm_only
tt6435164,https://www.imdb.com/title/tt6435164/,My Love Affair with Marriage,movie,2022.0,107.0,False,7.1,571.0,"LU, US, LV",LU,en,en,My Love Affair with Marriage,"Dagmara Dominczyk, Michele Pawk, Matthew Modine, Cameron Monaghan, Stephen Lang",Signe Baumane,Signe Baumane,"A young spirited woman, Zelma, is determined to conform to the pressures of singing Mythology Sirens in order to be loved, but the more she conforms, the more her body resists. A story of inner female rebellion.","From an early age, songs and fairy tales convince Zelma that Love would solve all her problems as long as she abides by societal expectations of how a girl should act. But as she grows older, something doesn't seem right with this concept of love: the more she tries to conform, the more her body resists. A story of inner-female rebellion.",,"Animation, Comedy, Drama, Musical","sakhalin, boy wears a dress, latvia, soviet union, virginity, girl, mother, menarche, menstruation, biology, neuron, neurotransmitter, brain, falling in love, olfactory bulb, pregnancy, death, funeral, wedding, mythology, singing trio, female, marriage, domestic life, domestic violence, abuse, neglect, love, non binary, denmark, woman, affair, satire, singing, voiceover, coming of age, dialogue driven, song, baby, stop motion, 2d animation, mature animation, mother daughter relationship, first kiss, losing virginity, morgue, verbal abuse, physical abuse, art gallery, gender bending, secret, toronto ontario canada, stockholm sweden, riga, moscow, tribeca film festival, lgbtq, collapse of the soviet union, annecy film festival official selection, gender non conforming, bullying, cat, school fight, hormones, for grown ups animation, stop motion animation, satire comedy, independent film","8 Above, Filmin, Tamasa Distribution, Tamasa Distribution, Filmin, Filmin, HBO Central Europe, The Marriage Project, Studio Locomotive, Antevita Films, Cinco Dedos Peliculas, MovieScore Media, Philophon",559707.0,0.0,0.0,0.7588,5.4,15.0,en,,Released,English,"LV, LU, US",7.1,670.0,51.0,10.0,10.0,15.0,40.0,93.0,132.0,159.0,74.0,86.0,,,,,,,,,,,,,,,,8.0,"Experimental animation, auteur vision, philosophical themes about",True,both
tt5816088,https://www.imdb.com/title/tt5816088/,Forever Pure,movie,2016.0,85.0,False,7.4,847.0,"GB, IL, RU",GB,"he, ru, ce",he,Forever Pure,"Eli Cohen, Arcadi Gaydamak, Ariel Harush, Dzhabrail Kadiyev, Itzik Korenfine",Maya Zinshtein,,"One season and one football team in crisis, as power, money and politics fuel a club spiralling out of control.","In January 2013, a secretive transfer deal transported two Muslim players into the heart of Israel and the Jewish-oriented Beitar Jerusalem F.C., leading to the most racist campaign in Israeli sport. One season and one football team in crisis, as power, money, and politics fuel a club spiraling out of control.",,Documentary,"israeli sport, religion, politics, soccer, racism, israeli soccer, israeli society","Torch Films, Inside Out Films, Maya Films Ltd., Passion Pictures, Piraya Film, Roads Entertainment, BBC Storyville, Bord Scannán na hÉireann / The Irish Film Board, Canal+, Danmarks Radio (DR), Filmkraft Rogaland, Fritt Ord, Gucci Tribeca Documentary Fund, Hinterland, Ministry of Culture and Sport, Sundance Institute, The Bertha Foundation, The New Foundation for Cinema & TV, Yes Docu",,,,,,,,,,,,7.4,876.0,20.0,4.0,3.0,11.0,19.0,72.0,301.0,263.0,90.0,93.0,,,,,,,,,,,,,,,,7.0,Documentary with auteur perspective on institutional corruption a,True,rule_only
tt0060668,https://www.imdb.com/title/tt0060668/,Marat/Sade,movie,1967.0,119.0,False,7.5,2729.0,GB,GB,en,en,Marat/Sade,"Patrick Magee, Ian Richardson, Michael Williams, Clifford Rose, Glenda Jackson",Peter Brook,"Peter Weiss, Geoffrey Skelton, Adrian Mitchell, Adrian Mitchell","In an insane asylum, Marquis de Sade directs Jean Paul Marat's last days through a theater play. The actors are the patients.","July 13, 1808 at the Charenton Insane Asylum just outside Paris. The inmates of the asylum are mounting their latest theatrical production, written and produced by who is probably the most famous inmate of the facility, the Marquis de Sade. The asylum's director, M. Coulmier, a supporter of the current French regime led by Napoleon, encourages this artistic expression as therapy for the inmates, while providing the audience - the aristocracy - a sense that they are being progressive in inmate treatments. Coulmier as the master of ceremonies, his wife and daughter in special places of honor, and the cast, all of whom are performing the play in the asylum's bath house, are separated from the audience by prison bars. The play is a retelling of a period in the French Revolution culminating with the assassination exactly fifteen years earlier of revolutionary Jean-Paul Marat by peasant girl, Charlotte Corday. The play is to answer whether Marat was a friend or foe to the people of France. In the primary roles are a paranoiac with a skin condition (much as Marat had himself) as Marat, a narcoleptic with melancholia as Corday, and a sexual manic as M. Dupere. Coulmier feels he needs to intervene anytime during the performance when things get out of hand. The Marquis may have ulterior motives in the telling of this story, he who plays a large role on stage, especially in his discussions with the Marat character about the nature of the revolution and the differences in their individual motives concerning the revolution. As the inmates perform a story of revolution, they may subconsciously be sucked into the story mirroring their own struggles with authority. Real life and the actors' afflictions may also dictate how the performance turns out.",,"Drama, History, Music","french revolution, long title, brechtian, revolution, insane asylum, sex, class struggle, speaking in rhyme, breaking the fourth wall, year 1808, 18th century, philosophy, sex maniac, theatre of cruelty, musical number, nudity, play within a play, anarchy, insanity, based on play, character name in title, jean paul marat character, charlotte corday character, marquis de sade character, period drama, whipping with hair, france, 1790s, 1800s, band the musical group, bare chested man, reference to napoleon bonaparte, ejaculation, male nudity, actor recreates his stage role, actress recreates her stage role, no music during opening credits, subjective camera, violence, revolutionary, prison bars, therapy, psychiatric patient, bath, assassination, aristocracy, chaos, nightgown, talking to the camera, shackles, play within a film, writing a letter, belching, riot, shout, quill pen, ringing bell, blood, begging, knife, bonnet, sad clown, pen, mop, protest sign, cage, acting, chained, water, skin disease, out of focus, orderly, gift of flowers, nurse, jail, nun, judge, monologue, 19th century, year 1793, private property, paranoia, charenton insane asylum france, foreign language adaptation, walking stick, writing, writer, wooden spoon, whipping, virgin, tyrant, theater audience, song, sleeping sickness, singing, singer, seizure, screaming, politics, paint, orgy, nightmare, narcolepsy, letter, la marseillaise, knocking on a door, hand kissing, king of france, hunchback, hair, guillotine, french flag, freedom, death, dagger, crying, copulation, censorship, catatonia, bucket, body sore, beheading, bathtub, bathhouse, assassin, psychiatric hospital, mohawk, fat suit","United Artists, United Artists, United Artists, Kommunenes Filmcentral (KF), Dear Film, Nova Film, Chapel Distribution, Umbrella Entertainment, Marat Sade Productions, Royal Shakespeare Company",44258.0,0.0,0.0,0.9437,6.1,35.0,en,By Peter Weiss,Released,English,GB,7.5,2864.0,69.0,44.0,55.0,83.0,130.0,293.0,525.0,639.0,435.0,591.0,,,,,,,,,,,,,,,,8.0,"Theatrical experimental narrative, avant-garde staging, philosoph",False,llm_only
tt0378174,https://www.imdb.com/title/tt0378174/,Kalule,movie,1979.0,57.0,False,7.2,10.0,DK,DK,da,da,,"Jørgen Hansen, Ayub Kalule, Børge Krogh, Jørgen Leth, Richard Palladin",Jørgen Leth,Jørgen Leth,,"Portraying Ayub Kalule, the boxer from Uganda who was ""the most famous immigrant in Denmark"" in the late 1970s. The film opens on a deserted, floodlit boxing ring, and on the soundtrack the buzz of the spectators can be heard. Thre film comprises four blocks: an interview with the subject, scenes from the gym (including an interview with coach Børge Krogh) and extensive reports from Kalule's two bouts in 1977 and 1978 against the powerful Americans Palladin and Seales. In the fourth, final block Sugar Ray Seales talks about his defeat by Kalule and the latter's prospects in the ring.",,"Documentary, Biography, Sport","uganda, boxer, immigrant, reenactment, portrait",Ebbe Preisler Film/TV,390058.0,0.0,0.0,0.122,4.0,1.0,en,,Released,,,7.4,10.0,2.0,0.0,0.0,1.0,0.0,2.0,0.0,2.0,0.0,3.0,,,,,,,,,,,,,,,,8.0,"Leth's experimental documentary style, formal innovation, arthous",False,llm_only
tt10023172,https://www.imdb.com/title/tt10023172/,Passion simple,movie,2020.0,99.0,False,5.4,1244.0,"FR, BE",FR,"fr, en, ru",fr,Simple Passion,"Laetitia Dosch, Sergei Polunin, Lou-Teymour Thion, Caroline Ducey, Grégoire Colin",Danielle Arbid,"Danielle Arbid, Annie Ernaux","A mother falls into an addictive relationship with a Russian diplomat, with whom she has nothing in common.",,,"Drama, Romance","male frontal nudity, female full frontal nudity, male full frontal nudity, male pubic hair, standing doggystyle vaginal sex, female rear nudity, female pubic hair, horny woman, sex starved woman, female topless nudity, male rear nudity, male nudity, female nudity, female frontal nudity, mother son relationship, woman in love, single mother, sex with mistress, female university teacher, submissive woman, heteronormativity, sex from behind, title directed by female, pubic hair, mother, cannes 2020, based on novel, simulated fellatio","Strand Releasing, Pyramide Distribution, BestFilm.eu, BestFilm.eu, BestFilm.eu, Cetera International, Strada Films, Wild Bunch Germany, Curzon Film Distributors, EuroVideo, EuroVideo, Pris Audiovisuais, Synapse Distribution, Les Films Pelléas, Versus Production, Auvergne Rhône-Alpes Cinéma, Proximus, Ciné+, La Région Île-de-France, Eurimages, Tax Shelter du Gouvernement Fédéral Belge, Région Auvergne-Rhône-Alpes, Cinécap 2, Cinécap 3, La Banque Postale Image 12",526811.0,0.0,75167.0,2.6993,5.7,119.0,fr,,Released,"English, French, German","BE, FR",5.4,1561.0,113.0,66.0,87.0,158.0,314.0,343.0,223.0,101.0,49.0,107.0,,,,,,,,,,,,,,,,7.0,"Auteur-driven intimate character study, experimental narrative ap",True,rule_only
tt0062995,https://www.imdb.com/title/tt0062995/,Fényes szelek,movie,1969.0,80.0,False,6.4,518.0,HU,HU,"hu, he, it",hu,The Confrontation,"Andrea Drahota, Kati Kovács, Adrienne Csengery, András Kozák, Lajos Balázsovits",Miklós Jancsó,"Gyula Hernádi, Miklós Jancsó","It is 1947; the Communist Party has just taken power in Hungary. In Jancsó's first color film, young students at a People's College have a debate with seminary students, but worry it will escalate into a fight.",,,"Drama, History, Music","power, college student, university, political upheaval, group singing, dogma, dance, socialism, hungarian politics, marching, singer, shearing hair, twenty something, seminary, argument, dancer, youth, police, post world war two, protest, student, revolutionary, teenage boy, seminary student, hungarian history, reprisal, folk music, burning books, demonstration, teenage girl, communist, debate, college, brechtian, reference to karl marx, leninism, marxism, politics, song, singing, water, red flag, jew, priest, authority, revolution, communism, year 1947, long take","Kino Lorber, Kommanditbolaget Mårten Kihlman Ky & Co, New Yorker Films, Second Run, MAFILM Stúdió 1",157964.0,0.0,0.0,0.1862,6.2,9.0,hu,,Released,Hungarian,HU,6.4,562.0,21.0,18.0,13.0,19.0,50.0,130.0,143.0,84.0,39.0,45.0,,,,,,,,,,,,,,,,8.0,Jancsó's experimental long-takes explore political ideology throu,False,llm_only
tt2106690,https://www.imdb.com/title/tt2106690/,The Dreamer,movie,2011.0,48.0,False,,,GB,GB,en,en,The Dreamer,"Victoria Eldon, Jay Hector, James Logg, Rob Talbot",Suki Singh,Suki Singh,"A young woman speaks of a dream she has had, as she writes a series of letters that will never be posted.",,,Sci-Fi,"dream, woman, young, f rated",Hot Lemonade Films,,,,,,,,,,,,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,8.0,"Non-linear narrative, introspective tone, experimental storytelli",False,llm_only
tt2175490,https://www.imdb.com/title/tt2175490/,Otolith III,movie,2009.0,49.0,False,,,GB,GB,en,en,Otolith III,,The Otolith Group,,,,,,,,205625.0,0.0,0.0,0.0071,10.0,1.0,en,,Released,"English, Bengali",GB,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,9.0,"Experimental avant-garde collective work, minimal narrative struc",False,llm_only
tt2078688,https://www.imdb.com/title/tt2078688/,MÜsor - Tamás Lossonczy,movie,2009.0,,False,,,HU,HU,hu,hu,,Tamás Lossonczy,Pater Sparrow,,,,,Documentary,,"Digitálisan Archívált Tudás Alapítvány (DATA), Digitálisan Archívált Tudás Alapítvány (DATA)",,,,,,,,,,,,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,8.0,"Hungarian experimental documentary with auteur vision, limited di",False,llm_only
tt0078081,https://www.imdb.com/title/tt0078081/,Petites pensionnaires impudiques,movie,1978.0,,False,,,FR,FR,fr,fr,,"Agnès Coeur, Jessica Joss, Jacques Lecour, Muriel Trahl",Jean Rollin,,,,,,"sex, female nudity","PAB Production, Les Films ABC",,,,,,,,,,,,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,9.0,"Jean Rollin avant-garde exploitation, experimental narrative stru",False,llm_only
tt0478714,https://www.imdb.com/title/tt0478714/,Optimisti,movie,2006.0,98.0,False,6.4,561.0,"RS, MC, ES, CH",RS,sr,sr,The Optimists,"Lazar Ristovski, Bojana Novakovic, Petar Bozovic, Tihomir Arsic, Nebojsa Glogovac",Goran Paskaljevic,"Goran Paskaljevic, Vladimir Paskaljevic","Five scenarios in which people have trouble distinguishing truth from illusions. Each segment reflects the motto of Voltaire's Candide: ""Optimism is insisting everything is good, when everything is bad.""",,,Drama,truth,"Nova Film, Swiss Effects, Wanda Visión S.A., Zepter International, Zillion Film, Cineplanet",112103.0,0.0,0.0,0.1854,6.3,9.0,sr,,Released,Serbian,"RS, ES, CH",6.4,585.0,47.0,11.0,22.0,16.0,54.0,106.0,116.0,79.0,44.0,90.0,,,,,,,,,,,,,,,,8.0,"Experimental narrative structure, philosophical themes, auteur-dr",False,llm_only
tt10080052,https://www.imdb.com/title/tt10080052/,Historia Lizy,movie,2019.0,111.0,False,7.2,37.0,UA,UA,ru,ru,Liza's Tale,"Mykola Perestiuk, Dasha Tvoronovich",Alexander Zhovna,Alexander Zhovna,,"The world today is an uncomfortable place, cynic surroundings. Besides two of our characters are people suffering from Down syndrome, known as sunny kids. However, is this world sunny enough for them? Therefore, they got unique opportunity to get into the world of old black and white cinema with help of unusual screen in the magic cinema theatre. Existing in the world of favorite films they are forgetting about horrible reality. In the parallel reality, characters are like in paradise: they are free, calm and happy and totally don't want to come back to reality. Unfortunately, they have to come back and to face a cruel objectivity with dozens of complicated tasks, adventures, and a terrible tragedy later. Liza is the only survivor at least.",,Drama,,"Ukrainian Film Distribution (UFD), Cinemastudio, Trueman Production, Ukrainian State Film Agency",646083.0,270000.0,0.0,0.0193,4.5,2.0,ru,,Released,Russian,UA,7.3,38.0,2.0,0.0,2.0,1.0,5.0,5.0,6.0,10.0,2.0,5.0,,,,,,,,,,,,,,,,7.0,"Ukrainian auteur drama, festival-circuit filmmaker, limited comme",True,rule_only
tt0953913,https://www.imdb.com/title/tt0953913/,Za winy brata,movie,1921.0,,False,,,"PL, AT",PL,"zxx, pl",zxx,,"Maria Duleba, Helena Gromnicka, Stefan Jaracz, Juliusz Osterwa, Antoni Piekarski",Aleksander Reich,"Rudolf Lowit, Tadeusz Rittner",,,,"Drama, Romance",lost film,"Terra-Film, Polonia-Film, Estefilm Katowice",1161480.0,0.0,0.0,0.0261,0.0,0.0,pl,,Released,,"AT, PL",,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,8.0,"Early European silent cinema with auteur ambition, psychological ",False,llm_only
tt0018871,https://www.imdb.com/title/tt0018871/,Fabricante de suicidios,movie,1928.0,,False,,,ES,ES,zxx,zxx,,"Pedro Elviro, Elena Mendoza, Blanca Suárez",Francisco Elías,"Francisco Elías, Francisco Elías",,,,,,Francisco Elías,,,,,,,,,,,,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,9.0,"1928 experimental silent film, avant-garde production design",False,llm_only
tt0276354,https://www.imdb.com/title/tt0276354/,The Name of This Film Is Dogme95,movie,2000.0,50.0,False,7.1,172.0,GB,GB,,,The Name of This Film Is Dogme95,"Richard Kelly, Lars von Trier, Thomas Vinterberg, Jean-Marc Barr, Ewen Bremner",Saul Metzstein,,"An irreverent documentary exploring the origins of Dogme95, the most influential movement in world cinema for a generation, a radical Manifesto that has inspired, outraged and provoked filmmakers and film-goers the world over.","The Name of this Film is Dogme95 is an irreverent documentary exploring the origins of Dogme95, the most influential movement in world cinema for a generation. The film tells how a 'brotherhood' of four Danish directors armed with a radical Manifesto, has inspired, outraged and provoked filmmakers and filmgoers the world over. The rules of Dogme95 take filmmaking back to its brass-tacks - stories must be set in the here and now; the films must be shot on location, with a handheld camera, using natural light, and direct sound; the rules forbid murders and weapons (staples of the much-loved action-movie genre); and, most amusingly, the director must not be credited (that holds also for the director of The Name of this Film is Dogme95...). Dogme95 was formally baptised in 1998 at the Cannes Film Festival, when Martin Scorsese's jury awarded a top prize to Thomas Vinterberg's Dogme#1: Festen, a disturbing story of sexual abuse in an upper-class family. Then Lars von Trier himself raised the stakes of controversy with his flabbergasting Dogme#2: The Idiots, about a group of ne'er-do-wells who challenge their society and themselves by impersonating spastics in public. By the time Søren Kragh-Jacobsen's Dogme#3: Mifune triumphed at the 1999 Berlin Film Festival, Dogme95 had become the pride of Denmark and the envy of all European cinema. An investigative journey, The Name of this Film is Dogme95 is presented by film journalist and author Richard Kelly. His voyage begins with a tongue-in-cheek deconstruction of the conventions of a classic gangster-movie murder-scene. One-by one the Dogme95 rules are imposed until the documentary itself is pure Dogme (well, pure-ish!). Accompanied by a nimble digital video crew, Kelly travels to Copenhagen to interrogate the ringleaders of the Dogme95 circus about the cocktail of gossip and legend that has made Dogme95 such a public relations success-story.",,Documentary,"director, manifesto, filmmaking, filmmaker, statement in title, host, vow of chastity, dogme 95",Minerva Pictures,377027.0,0.0,0.0,0.4788,3.5,2.0,en,,Released,"Danish, English",GB,7.1,175.0,49.0,2.0,1.0,2.0,7.0,32.0,26.0,18.0,13.0,25.0,,,,,,,,,,,,,,,,9.0,"Dogme95 manifesto documentary, experimental cinema theory focus",False,llm_only
tt12492500,https://www.imdb.com/title/tt12492500/,Retour à Nice (Carnet Filmé: 17 et 18 janvier 2014),movie,2014.0,95.0,False,,,FR,FR,fr,fr,,"Gérard Courant, Hervé Courtain, Vincent Jourdan, Joseph Morder, Josiane Scoleri",Gérard Courant,Gérard Courant,,,,Documentary,,"La Fondation Gérard Courant, Les Amis de Cinématon, Les Archives de l'art cinématonique",,,,,,,,,,,,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,9.0,"Experimental found-footage diary cinema, avant-garde filmmaker Co",False,llm_only
tt11710954,https://www.imdb.com/title/tt11710954/,Ikuiset vaeltajat,movie,2020.0,87.0,False,7.0,35.0,"FI, NO, DE",FI,"en, sux, ro, zh, es, fr, fi, ur",en,,"Jay Bennett, Steve Chambers, Santa Claus, The Dalai Lama, Bob Darling",Mika Mattila,Mika Mattila,A three-part essayist documentary look into the universal human desire to be somewhere else in the form of traveling abroad.,,,Documentary,"tourism, tourist, pilgrim, nomad, gilgamesh, religion, ecology, leisure, vacation, holiday, crowd, venice italy, ship, travel, reenactment","Yleisradio (YLE), Dag Hoel Filmproduksjon, GEO Television, Ideasthetic Oy, Yleisradio (YLE)",,,,,,,,,,,,7.0,37.0,1.0,0.0,2.0,2.0,2.0,6.0,10.0,8.0,1.0,5.0,,,,,,,,,,,,,,,,8.0,"Essayist documentary with experimental multilingual approach, aut",False,llm_only
tt2368617,https://www.imdb.com/title/tt2368617/,Barreiro,movie,1928.0,46.0,False,,,PT,PT,"zxx, pt",zxx,,"Alexandre, João Rezende, Artur Rezende, Guilherme Nicola Covacich, Alberto Teixeira Bravo",Artur Costa de Macedo,"Artur Costa de Macedo, Alberto Teixeira Bravo",,"This documentary is comprised of three parts: a general view of the village and its surroundings; a detailed view of streets and facades of churches, commercial and industrial shops, and social and welfare institutions; and finally, the training of the volunteer fire-brigade in response to a simulated fire in a four-storey house.",,Documentary,"1920s, year 1928, 20th century, shop, fire brigade, music band, fire alarm, train station, gymnastics, meat market, kiosk, street market, butcher, propaganda, panorama","Laboratório Cinegráfico, Laboratório Cinegráfico",,,,,,,,,,,,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,8.0,"Silent documentary with experimental formal approach, pre-narrati",False,llm_only
tt12854886,https://www.imdb.com/title/tt12854886/,Partouze collective pour sonophanes,movie,1984.0,60.0,False,,,FR,FR,fr,fr,,"Christoph Clark, Leïla, Marianne Aubert, Christine Chavert, Jérôme Proust",Gilbert Roussel,,,,,,,Les Films du Rigoustin,,,,,,,,,,,,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,9.0,"Obscure French experimental film, limited documentation suggests ",False,llm_only
tt15485194,https://www.imdb.com/title/tt15485194/,Budynok Slovo. Neskinchenyi roman,movie,2021.0,120.0,False,8.5,583.0,UA,UA,uk,uk,Slovo House. Unfinished Novel,"Dmytro Oliynyk, Vyacheslav Dovzhenko, Stanislav Suknenko, Nina Naboka, Maryna Koshkina",Taras Tomenko,"Taras Tomenko, Lyubov Yakymchuk","Slovo House is a story about a generation of Ukrainian artists persecuted by the totalitarian system, unfolding against the backdrop of one of the largest genocides of the 20th century - the Holodomor.","Kharkiv, the 1930s. The heyday of Ukrainian art. Ambitious young poet Vladimir Akimov happily settles in at the new luxury ""Slovo"" House built specifically for artists. He comes from the provinces and works as a proof-reader in a printing press, and has never even dreamed of living under one roof with prominent Ukrainian writers and artists. He thinks his own poetry is genius, but nobody takes his literary efforts seriously, not to mention the occasional chuckles over his epigone poems. But fate smiles at him. The head of the political intelligence agency suggests that he become the author of a play written earlier. Akimov agrees, signing a non- disclosure note. The poet has no idea what price he will pay for this success. ""'Slovo' House"" is a story about a generation of Ukrainian artists persecuted by the totalitarian system, unfolding against the backdrop of one of the largest genocides of the 20th century: the Holodomor, which caused the death of almost 7 million people.",,Drama,,Fresh Production Group,876910.0,0.0,0.0,0.7888,8.2,6.0,uk,,Released,"English, German, Russian, Ukrainian",UA,8.3,799.0,16.0,2.0,3.0,10.0,16.0,50.0,92.0,165.0,174.0,271.0,,,,,,,,,,,,,,,,8.0,"Festival arthouse drama with strong auteur vision, historical tra",False,llm_only
tt26343152,https://www.imdb.com/title/tt26343152/,De Facto,movie,2023.0,130.0,False,5.2,19.0,"AT, DE",AT,de,de,,"Christoph Bach, Cornelius Obonya",Selma Doborac,Selma Doborac,"How can cinema engage with complicity in crimes against humanity? DE FACTO finds answers to this question in a meticulously directed play of two actors, a precisely compiled film script and a deliberately reduced setting.","The question regarding the representation of historical atrocity, which was popularized by Auteurs such as Resnais, Marker and Lanzmann, is one that cinema has been grappling with for the better part of the last century. And the myriad answers keep on flowing, just like History itself, posing the question again and again, with every unjust death, every mass murder, every war, and every genocide that cinema will have to grapple with representing - but how? DE FACTO offers one possible answer, by finding within a rigorous and very precise form a means to represent the perpetrators of the systematic crimes committed in modern times, probing their Weltanschauung without replicating its violence onto the spectator. The aesthetic and the political are far from being poles of a binomial formula, on the contrary - they are one and the same energy, committed to a challenging tour de force. (BIEFF, Bukarest International Experimental Film Festival, curatorial text, Flavia Dima)","A man sits in a room with geometrical architecture and large, paneless windows with a view of the forest. He sits at a table, the surface of which, like a mirror, reflects the vegetation and the architecture. He starts to speak. The shot is static and lasts twenty-five minutes with a monologue in the first person, broken up with very brief pauses. He speaks rapidly and evenly, his voice neutral, his face expressionless. What he is saying has nothing to do with his own life or if he were playing a part. It is the story of anonymous executioners, perpetrators of collective crimes whose statements were taken and kept during the 20th century's history of concentration camps and genocides. The screen goes black for a second before, another, older man, seated on the other side of the same table, in the same but differently arranged room, begins another monologue. He is not recounting the facts of mass crime; he is trying to ponder its logic, its anthropo-logic. DE FACTO: facts and their meaning, which defy reason. The approach devised by Selma Doborac offers film an unprecedented capacity to understand mass terror and its dehumanising processes. It works using decontextualisation (we never know which camp or massacre it's about) and depersonalisation (we never know who's talking, with the actor's task reduced to the act of speech, purely reciting the text, its violence and the meditation of it). Simultaneously delving into the deepest depths of the human soul and performance philosophy of the act - the act of telling, the act of killing, the actor's performance blending with the perpetration of the crime to a dizzying extent - DE FACTO strips cinema bare to demonstrate, soberly and without effect, its most radical critical power. (FID Marseille International Film Festival 2023, Catalogue text, Cyril Neyrat)","Documentary, History",,,1074754.0,0.0,0.0,0.2432,0.0,0.0,de,,Released,German,"AT, DE",5.1,21.0,5.0,1.0,1.0,0.0,2.0,3.0,3.0,4.0,1.0,1.0,,,,,,,,,,,,,,,,8.0,Experimental documentary exploring complicity through formalist c,False,llm_only
